[INFO][2020-10-30 09:23:59,210][log_factory.py][line:30] ====prog_start==============
[INFO][2020-10-30 09:25:06,920][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-20/2020-10-20/ (127.0.0.1) 10.53ms
[INFO][2020-10-30 09:25:06,927][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-16/2020-10-16/ (127.0.0.1) 16.28ms
[INFO][2020-10-30 09:25:06,946][web.py][line:2246] 200 GET /summary_day/11100010000038/2020-10-12/ (127.0.0.1) 18.65ms
[INFO][2020-10-30 09:25:06,954][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-16/2020-10-16/ (127.0.0.1) 6.94ms
[INFO][2020-10-30 09:25:06,978][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-17/2020-10-17/ (127.0.0.1) 7.34ms
[INFO][2020-10-30 09:25:06,986][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-13/2020-10-13/ (127.0.0.1) 6.51ms
[INFO][2020-10-30 09:25:06,993][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-17/2020-10-17/ (127.0.0.1) 6.39ms
[INFO][2020-10-30 09:25:06,999][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-23/2020-10-23/ (127.0.0.1) 11.48ms
[INFO][2020-10-30 09:25:07,008][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-13/2020-10-13/ (127.0.0.1) 8.26ms
[INFO][2020-10-30 09:25:07,028][web.py][line:2246] 200 GET /summary_day/11100010000039/2020-10-12/ (127.0.0.1) 28.09ms
[INFO][2020-10-30 09:25:07,035][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-23/2020-10-23/ (127.0.0.1) 6.91ms
[INFO][2020-10-30 09:25:07,041][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-09-23/2020-09-23/ (127.0.0.1) 11.70ms
[INFO][2020-10-30 09:25:07,047][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-09-23/2020-09-23/ (127.0.0.1) 4.97ms
[INFO][2020-10-30 09:25:07,065][web.py][line:2246] 200 GET /summary_day/11100010000040/2020-10-12/ (127.0.0.1) 12.38ms
[INFO][2020-10-30 09:25:07,077][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-26/2020-09-26/ (127.0.0.1) 10.94ms
[INFO][2020-10-30 09:25:07,083][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-14/2020-10-14/ (127.0.0.1) 16.32ms
[INFO][2020-10-30 09:25:07,089][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-26/2020-09-26/ (127.0.0.1) 5.25ms
[INFO][2020-10-30 09:25:07,091][web.py][line:2246] 200 GET /summary_day/11100010000041/2020-10-12/ (127.0.0.1) 7.67ms
[INFO][2020-10-30 09:25:07,097][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-14/2020-10-14/ (127.0.0.1) 5.32ms
[INFO][2020-10-30 09:25:07,102][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-18/2020-10-18/ (127.0.0.1) 9.54ms
[INFO][2020-10-30 09:25:07,134][web.py][line:2246] 200 GET /summary_day/11100010000049/2020-10-12/ (127.0.0.1) 31.85ms
[INFO][2020-10-30 09:25:07,141][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-18/2020-10-18/ (127.0.0.1) 5.79ms
[INFO][2020-10-30 09:25:07,147][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-13/2020-10-13/ (127.0.0.1) 10.94ms
[INFO][2020-10-30 09:25:07,160][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-17/2020-09-17/ (127.0.0.1) 13.04ms
[INFO][2020-10-30 09:25:07,167][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-15/2020-10-15/ (127.0.0.1) 18.93ms
[INFO][2020-10-30 09:25:07,178][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-13/2020-10-13/ (127.0.0.1) 9.75ms
[INFO][2020-10-30 09:25:07,200][web.py][line:2246] 200 GET /summary_day/11100010000050/2020-10-12/ (127.0.0.1) 31.16ms
[INFO][2020-10-30 09:25:07,205][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-17/2020-09-17/ (127.0.0.1) 35.05ms
[INFO][2020-10-30 09:25:07,211][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-15/2020-10-15/ (127.0.0.1) 5.20ms
[INFO][2020-10-30 09:25:07,220][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-25/2020-10-25/ (127.0.0.1) 14.29ms
[INFO][2020-10-30 09:25:07,230][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-25/2020-10-25/ (127.0.0.1) 7.53ms
[INFO][2020-10-30 09:25:07,307][web.py][line:2246] 200 GET /status_monitor/?channel=11200000407002&day=2020-09-25 (127.0.0.1) 76.50ms
[INFO][2020-10-30 09:25:07,317][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-25/2020-10-25/ (127.0.0.1) 8.67ms
[INFO][2020-10-30 09:25:07,368][web.py][line:2246] 200 GET /summary_day/11100010000052/2020-10-12/ (127.0.0.1) 58.75ms
[INFO][2020-10-30 09:25:07,376][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-02/2020-10-02/ (127.0.0.1) 66.83ms
[INFO][2020-10-30 09:25:07,385][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-13/2020-10-13/ (127.0.0.1) 75.04ms
[INFO][2020-10-30 09:25:07,390][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-09-22/2020-09-22/ (127.0.0.1) 80.14ms
[INFO][2020-10-30 09:25:07,399][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-25/2020-10-25/ (127.0.0.1) 7.55ms
[INFO][2020-10-30 09:25:07,405][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-02/2020-10-02/ (127.0.0.1) 12.60ms
[INFO][2020-10-30 09:25:07,410][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-13/2020-10-13/ (127.0.0.1) 17.24ms
[INFO][2020-10-30 09:25:07,419][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-09-22/2020-09-22/ (127.0.0.1) 8.28ms
[INFO][2020-10-30 09:25:07,442][web.py][line:2246] 200 POST /get_err_before_edit (127.0.0.1) 4.53ms
[INFO][2020-10-30 09:25:07,596][web.py][line:2246] 200 GET /status_monitor/?channel=11100010001006&day=2020-09-25 (127.0.0.1) 106.56ms
[INFO][2020-10-30 09:25:07,607][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-05/2020-10-05/ (127.0.0.1) 8.94ms
[INFO][2020-10-30 09:25:07,614][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-18/2020-10-18/ (127.0.0.1) 15.94ms
[INFO][2020-10-30 09:25:07,620][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-22/2020-10-22/ (127.0.0.1) 21.27ms
[INFO][2020-10-30 09:25:07,627][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-09-30/2020-09-30/ (127.0.0.1) 27.76ms
[INFO][2020-10-30 09:25:07,634][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-05/2020-10-05/ (127.0.0.1) 6.02ms
[INFO][2020-10-30 09:25:07,640][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-18/2020-10-18/ (127.0.0.1) 11.24ms
[INFO][2020-10-30 09:25:07,649][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-22/2020-10-22/ (127.0.0.1) 19.92ms
[INFO][2020-10-30 09:25:07,657][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-09-30/2020-09-30/ (127.0.0.1) 7.22ms
[INFO][2020-10-30 09:25:07,669][web.py][line:2246] 200 GET /vs_gap_summary/11000010004082/2020-10-30/2020-10-30/ (127.0.0.1) 9.58ms
[INFO][2020-10-30 09:25:07,679][web.py][line:2246] 200 GET /vs_gap_summary/11000010004082/2020-10-30/2020-10-30/ (127.0.0.1) 8.14ms
[INFO][2020-10-30 09:25:07,711][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-02/2020-10-02/ (127.0.0.1) 9.82ms
[INFO][2020-10-30 09:25:07,718][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-02/2020-10-02/ (127.0.0.1) 5.49ms
[INFO][2020-10-30 09:25:07,725][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-09-24/2020-09-24/ (127.0.0.1) 6.06ms
[INFO][2020-10-30 09:25:07,737][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-09-24/2020-09-24/ (127.0.0.1) 10.50ms
[INFO][2020-10-30 09:25:07,749][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-14/2020-10-14/ (127.0.0.1) 11.34ms
[INFO][2020-10-30 09:25:07,756][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-09-20/2020-09-20/ (127.0.0.1) 5.71ms
[INFO][2020-10-30 09:25:07,762][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-14/2020-10-14/ (127.0.0.1) 5.21ms
[INFO][2020-10-30 09:25:07,768][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-09-20/2020-09-20/ (127.0.0.1) 5.23ms
[INFO][2020-10-30 09:25:07,790][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-13/2020-10-13/ (127.0.0.1) 9.31ms
[INFO][2020-10-30 09:25:07,799][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-13/2020-10-13/ (127.0.0.1) 7.21ms
[INFO][2020-10-30 09:25:07,806][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-15/2020-10-15/ (127.0.0.1) 6.54ms
[INFO][2020-10-30 09:25:07,908][web.py][line:2246] 200 GET /status_monitor/?channel=11100010001008&day=2020-09-25 (127.0.0.1) 107.68ms
[INFO][2020-10-30 09:25:07,919][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-15/2020-10-15/ (127.0.0.1) 9.98ms
[INFO][2020-10-30 09:25:07,925][web.py][line:2246] 200 GET /vs_gap_summary/11000010006201/2020-10-30/2020-10-30/ (127.0.0.1) 14.99ms
[INFO][2020-10-30 09:25:07,930][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-25/2020-10-25/ (127.0.0.1) 20.04ms
[INFO][2020-10-30 09:25:07,935][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-18/2020-10-18/ (127.0.0.1) 24.19ms
[INFO][2020-10-30 09:25:07,941][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-14/2020-10-14/ (127.0.0.1) 28.85ms
[INFO][2020-10-30 09:25:07,949][web.py][line:2246] 200 GET /vs_gap_summary/11000010006201/2020-10-30/2020-10-30/ (127.0.0.1) 7.15ms
[INFO][2020-10-30 09:25:07,954][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-25/2020-10-25/ (127.0.0.1) 11.63ms
[INFO][2020-10-30 09:25:07,962][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-18/2020-10-18/ (127.0.0.1) 19.09ms
[INFO][2020-10-30 09:25:07,969][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-14/2020-10-14/ (127.0.0.1) 6.91ms
[INFO][2020-10-30 09:25:07,994][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-09-30/2020-09-30/ (127.0.0.1) 6.90ms
[INFO][2020-10-30 09:25:08,008][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-09-30/2020-09-30/ (127.0.0.1) 12.30ms
[INFO][2020-10-30 09:25:08,020][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-24/2020-09-24/ (127.0.0.1) 7.21ms
[INFO][2020-10-30 09:25:08,038][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-24/2020-09-24/ (127.0.0.1) 15.51ms
[INFO][2020-10-30 09:25:08,055][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-13/2020-10-13/ (127.0.0.1) 9.22ms
[INFO][2020-10-30 09:25:08,074][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-13/2020-10-13/ (127.0.0.1) 16.58ms
[INFO][2020-10-30 09:25:08,081][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-23/2020-10-23/ (127.0.0.1) 6.01ms
[INFO][2020-10-30 09:25:08,088][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-23/2020-10-23/ (127.0.0.1) 5.93ms
[INFO][2020-10-30 09:25:08,165][web.py][line:2246] 200 GET /status_monitor/?channel=11100010001009&day=2020-09-25 (127.0.0.1) 75.72ms
[INFO][2020-10-30 09:25:08,183][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-13/2020-10-13/ (127.0.0.1) 17.10ms
[INFO][2020-10-30 09:25:08,190][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-20/2020-10-20/ (127.0.0.1) 23.83ms
[INFO][2020-10-30 09:25:08,198][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-22/2020-10-22/ (127.0.0.1) 31.20ms
[INFO][2020-10-30 09:25:08,281][web.py][line:2246] 200 GET /status_monitor/?channel=11100010000936&day=2020-10-28 (127.0.0.1) 81.60ms
[INFO][2020-10-30 09:25:08,288][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-13/2020-10-13/ (127.0.0.1) 88.07ms
[INFO][2020-10-30 09:25:08,295][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-20/2020-10-20/ (127.0.0.1) 94.92ms
[INFO][2020-10-30 09:25:08,304][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-22/2020-10-22/ (127.0.0.1) 7.46ms
[INFO][2020-10-30 09:25:08,309][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-25/2020-10-25/ (127.0.0.1) 12.19ms
[INFO][2020-10-30 09:25:08,321][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-25/2020-10-25/ (127.0.0.1) 9.57ms
[INFO][2020-10-30 09:25:08,426][web.py][line:2246] 200 GET /status_monitor/?channel=11100010001011&day=2020-09-25 (127.0.0.1) 71.68ms
[INFO][2020-10-30 09:25:08,436][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-22/2020-10-22/ (127.0.0.1) 9.50ms
[INFO][2020-10-30 09:25:08,442][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-25/2020-10-25/ (127.0.0.1) 15.15ms
[INFO][2020-10-30 09:25:08,447][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-18/2020-09-18/ (127.0.0.1) 19.78ms
[INFO][2020-10-30 09:25:08,454][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-23/2020-10-23/ (127.0.0.1) 26.04ms
[INFO][2020-10-30 09:25:08,468][web.py][line:2246] 200 GET /vs_gap_summary/11000010002871/2020-10-30/2020-10-30/ (127.0.0.1) 12.71ms
[INFO][2020-10-30 09:25:08,474][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-22/2020-10-22/ (127.0.0.1) 18.57ms
[INFO][2020-10-30 09:25:08,480][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-25/2020-10-25/ (127.0.0.1) 24.06ms
[INFO][2020-10-30 09:25:08,487][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-18/2020-09-18/ (127.0.0.1) 30.65ms
[INFO][2020-10-30 09:25:08,493][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-23/2020-10-23/ (127.0.0.1) 5.55ms
[INFO][2020-10-30 09:25:08,499][web.py][line:2246] 200 GET /vs_gap_summary/11000010002871/2020-10-30/2020-10-30/ (127.0.0.1) 11.01ms
[INFO][2020-10-30 09:25:08,560][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-19/2020-10-19/ (127.0.0.1) 7.35ms
[INFO][2020-10-30 09:25:08,568][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-19/2020-10-19/ (127.0.0.1) 5.68ms
[INFO][2020-10-30 09:25:08,578][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-24/2020-10-24/ (127.0.0.1) 6.28ms
[INFO][2020-10-30 09:25:08,586][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-24/2020-10-24/ (127.0.0.1) 6.71ms
[INFO][2020-10-30 09:25:08,593][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-30/2020-09-30/ (127.0.0.1) 6.13ms
[INFO][2020-10-30 09:25:08,602][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-30/2020-09-30/ (127.0.0.1) 7.46ms
[INFO][2020-10-30 09:25:08,673][web.py][line:2246] 200 GET /status_monitor/?channel=11100010001012&day=2020-09-25 (127.0.0.1) 69.87ms
[INFO][2020-10-30 09:25:08,687][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-09/2020-10-09/ (127.0.0.1) 12.56ms
[INFO][2020-10-30 09:25:08,844][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-02/2020-10-02/ (127.0.0.1) 169.66ms
[INFO][2020-10-30 09:25:08,852][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-09-22/2020-09-22/ (127.0.0.1) 177.06ms
[INFO][2020-10-30 09:25:08,870][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-09/2020-10-09/ (127.0.0.1) 17.17ms
[INFO][2020-10-30 09:25:08,878][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-26/2020-09-26/ (127.0.0.1) 24.95ms
[INFO][2020-10-30 09:25:08,881][web.py][line:2246] 200 POST /get_err_before_edit (127.0.0.1) 27.50ms
[INFO][2020-10-30 09:25:09,304][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-02/2020-10-02/ (127.0.0.1) 449.74ms
[INFO][2020-10-30 09:25:09,374][web.py][line:2246] 200 GET /status_monitor/?channel=11100010001016&day=2020-09-25 (127.0.0.1) 519.69ms
[INFO][2020-10-30 09:25:09,826][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-09-22/2020-09-22/ (127.0.0.1) 450.04ms
[INFO][2020-10-30 09:25:09,835][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-09-26/2020-09-26/ (127.0.0.1) 459.04ms
[INFO][2020-10-30 09:25:09,856][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-09-30/2020-09-30/ (127.0.0.1) 478.56ms
[INFO][2020-10-30 09:25:09,873][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-18/2020-10-18/ (127.0.0.1) 16.06ms
[INFO][2020-10-30 09:25:09,912][web.py][line:2246] 200 GET /summary_day/11100010000053/2020-10-12/ (127.0.0.1) 54.28ms
[INFO][2020-10-30 09:25:09,987][web.py][line:2246] 200 GET /status_monitor/?channel=11000010003981&day=2020-10-11 (127.0.0.1) 128.38ms
[INFO][2020-10-30 09:25:10,061][web.py][line:2246] 200 GET /status_monitor/?channel=11100010001019&day=2020-09-25 (127.0.0.1) 202.01ms
[INFO][2020-10-30 09:25:10,064][web.py][line:2246] 200 GET /channel_id_from_outer_to_innerhannel_id/11000010004241/1/ (127.0.0.1) 204.52ms
[INFO][2020-10-30 09:25:10,072][web.py][line:2246] 200 GET /vs_gap_summary/11100010001246/2020-10-30/2020-10-30/ (127.0.0.1) 212.09ms
[INFO][2020-10-30 09:25:10,090][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-09-30/2020-09-30/ (127.0.0.1) 16.51ms
[INFO][2020-10-30 09:25:10,097][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-18/2020-10-18/ (127.0.0.1) 19.26ms
[INFO][2020-10-30 09:25:10,105][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-09-28/2020-09-28/ (127.0.0.1) 26.78ms
[INFO][2020-10-30 09:25:10,116][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-22/2020-10-22/ (127.0.0.1) 37.10ms
[INFO][2020-10-30 09:25:10,124][web.py][line:2246] 200 GET /summary_day/11100010000065/2020-10-12/ (127.0.0.1) 44.37ms
[INFO][2020-10-30 09:25:10,215][web.py][line:2246] 200 POST /channel_processing_detail (127.0.0.1) 134.47ms
[INFO][2020-10-30 09:25:10,297][web.py][line:2246] 200 GET /status_monitor/?channel=11000010003962&day=2020-10-11 (127.0.0.1) 215.84ms
[INFO][2020-10-30 09:25:10,309][web.py][line:2246] 200 GET /vs_gap_summary/11100010001246/2020-10-30/2020-10-30/ (127.0.0.1) 10.15ms
[INFO][2020-10-30 09:25:10,315][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-09-28/2020-09-28/ (127.0.0.1) 15.45ms
[INFO][2020-10-30 09:25:10,320][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-22/2020-10-22/ (127.0.0.1) 20.84ms
[INFO][2020-10-30 09:25:10,375][web.py][line:2246] 200 GET /summary_day/11000010003526/2020-10-24/ (127.0.0.1) 75.51ms
[INFO][2020-10-30 09:25:10,382][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-09-28/2020-09-28/ (127.0.0.1) 81.87ms
[INFO][2020-10-30 09:25:10,451][web.py][line:2246] 200 GET /status_monitor/?channel=11100010001025&day=2020-09-25 (127.0.0.1) 150.38ms
[INFO][2020-10-30 09:25:10,457][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-22/2020-10-22/ (127.0.0.1) 155.68ms
[INFO][2020-10-30 09:25:10,459][web.py][line:2246] 200 GET /channel_id_from_outer_to_innerhannel_id/11000010006701/1/ (127.0.0.1) 157.83ms
[INFO][2020-10-30 09:25:10,539][web.py][line:2246] 200 GET /status_monitor/?channel=11000010003849&day=2020-10-11 (127.0.0.1) 78.57ms
[INFO][2020-10-30 09:25:10,546][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-09-28/2020-09-28/ (127.0.0.1) 84.52ms
[INFO][2020-10-30 09:25:10,556][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-22/2020-10-22/ (127.0.0.1) 94.42ms
[INFO][2020-10-30 09:25:10,703][web.py][line:2246] 200 POST /channel_processing_detail (127.0.0.1) 146.13ms
[INFO][2020-10-30 09:25:10,714][web.py][line:2246] 200 GET /vs_gap_summary/11000010003495/2020-10-30/2020-10-30/ (127.0.0.1) 156.64ms
[INFO][2020-10-30 09:25:10,750][web.py][line:2246] 200 GET /summary_day/11000010003526/2020-10-26/ (127.0.0.1) 34.21ms
[INFO][2020-10-30 09:25:10,833][web.py][line:2246] 200 GET /status_monitor/?channel=11000010003848&day=2020-10-11 (127.0.0.1) 116.32ms
[INFO][2020-10-30 09:25:10,903][web.py][line:2246] 200 GET /status_monitor/?channel=11100010001027&day=2020-09-25 (127.0.0.1) 185.55ms
[INFO][2020-10-30 09:25:10,910][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-22/2020-10-22/ (127.0.0.1) 192.12ms
[INFO][2020-10-30 09:25:10,916][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-17/2020-10-17/ (127.0.0.1) 196.97ms
[INFO][2020-10-30 09:25:10,922][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-20/2020-10-20/ (127.0.0.1) 202.68ms
[INFO][2020-10-30 09:25:10,932][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-30/2020-10-30/ (127.0.0.1) 211.29ms
[INFO][2020-10-30 09:25:10,942][web.py][line:2246] 200 GET /vs_gap_summary/11000010006804/2020-10-30/2020-10-30/ (127.0.0.1) 220.87ms
[INFO][2020-10-30 09:25:10,950][web.py][line:2246] 200 GET /vs_gap_summary/11000010003495/2020-10-30/2020-10-30/ (127.0.0.1) 6.92ms
[INFO][2020-10-30 09:25:10,956][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-22/2020-10-22/ (127.0.0.1) 11.81ms
[INFO][2020-10-30 09:25:10,961][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-17/2020-10-17/ (127.0.0.1) 16.52ms
[INFO][2020-10-30 09:25:10,966][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-20/2020-10-20/ (127.0.0.1) 20.95ms
[INFO][2020-10-30 09:25:10,971][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-30/2020-10-30/ (127.0.0.1) 25.65ms
[INFO][2020-10-30 09:25:11,060][web.py][line:2246] 200 GET /status_monitor/?channel=11000010003753&day=2020-10-11 (127.0.0.1) 113.95ms
[INFO][2020-10-30 09:25:11,071][web.py][line:2246] 200 GET /vs_gap_summary/11000010006804/2020-10-30/2020-10-30/ (127.0.0.1) 11.04ms
[INFO][2020-10-30 09:25:11,816][web.py][line:2246] 200 GET /summary_day/11000010003526/2020-10-27/ (127.0.0.1) 742.65ms
[INFO][2020-10-30 09:25:11,823][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-15/2020-10-15/ (127.0.0.1) 749.18ms
[INFO][2020-10-30 09:25:11,829][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-05/2020-10-05/ (127.0.0.1) 754.80ms
[INFO][2020-10-30 09:25:11,835][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-30/2020-10-30/ (127.0.0.1) 760.22ms
[INFO][2020-10-30 09:25:11,842][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-19/2020-10-19/ (127.0.0.1) 766.70ms
[INFO][2020-10-30 09:25:11,919][web.py][line:2246] 200 GET /status_monitor/?channel=11100010001028&day=2020-09-25 (127.0.0.1) 75.03ms
[INFO][2020-10-30 09:25:12,005][web.py][line:2246] 200 GET /status_monitor/?channel=11000010003752&day=2020-10-11 (127.0.0.1) 160.60ms
[INFO][2020-10-30 09:25:12,007][web.py][line:2246] 200 GET /uncheckek_tasks/11000010002954/ (127.0.0.1) 161.98ms
[INFO][2020-10-30 09:25:12,009][web.py][line:2246] 200 GET /channel_id_from_outer_to_innerhannel_id/11000010004241/1/ (127.0.0.1) 164.23ms
[INFO][2020-10-30 09:25:12,085][web.py][line:2246] 200 GET /status_monitor/?channel=11100010000957&day=2020-10-28 (127.0.0.1) 239.54ms
[INFO][2020-10-30 09:25:12,091][web.py][line:2246] 200 GET /vs_gap_summary/11200000407717/2020-10-15/2020-10-15/ (127.0.0.1) 245.06ms
[INFO][2020-10-30 09:25:12,098][web.py][line:2246] 200 GET /vs_gap_summary/11000010008622/2020-10-05/2020-10-05/ (127.0.0.1) 251.95ms
[INFO][2020-10-30 09:25:12,106][web.py][line:2246] 200 GET /vs_gap_summary/11200000407718/2020-10-30/2020-10-30/ (127.0.0.1) 259.07ms
[INFO][2020-10-30 09:25:12,122][web.py][line:2246] 200 GET /vs_gap_summary/11100010000853/2020-10-19/2020-10-19/ (127.0.0.1) 15.19ms
